time,close
1452830400,416.41
1452834000,417.67
1452837600,416.13
1452841200,413.82
1452844800,407.88
1452848400,411
1452852000,409.69
1452855600,406.88
1452859200,401.61
1452862800,395.95
1452866400,386.56
1452870000,392.38
1452873600,394.34
1452877200,392.23
1452880800,389.51
1452884400,391.51
1452888000,388.9
1452891600,389.11
1452895200,379.34
1452898800,372.18
1452902400,365.15
1452906000,372.35
1452909600,371.87
1452913200,372.14
1452916800,370.48
1452920400,371.38
1452924000,366.44
1452927600,363.39
1452931200,360.61
1452934800,358.6
1452938400,367.13
1452942000,369.13
1452945600,366.22
1452949200,369.9
1452952800,368.02
1452956400,369.2
1452960000,366.23
1452963600,368.19
1452967200,370.09
1452970800,373.98
1452974400,385.78
1452978000,382
1452981600,381.88
1452985200,385.18
1452988800,386.08
1452992400,387.67
1452996000,387.3
1452999600,382.83
1453003200,383.19
1453006800,382.56
1453010400,383.43
1453014000,379.08
1453017600,381.83
1453021200,383
1453024800,381.82
1453028400,379.94
1453032000,381.4
1453035600,381.97
1453039200,384.66
1453042800,384.85
1453046400,384.11
1453050000,384.65
1453053600,385.32
1453057200,385.09
1453060800,385.53
1453064400,386.04
1453068000,385.69
1453071600,382.34
1453075200,381.03
1453078800,381.95
1453082400,381.35
1453086000,381.56
1453089600,379.71
1453093200,376.49
1453096800,376.34
1453100400,376.35
1453104000,377.14
1453107600,382.2
1453111200,381.55
1453114800,382.44
1453118400,381.89
1453122000,383.18
1453125600,385.27
1453129200,385.18
1453132800,385.9
1453136400,384.35
1453140000,384.7
1453143600,384.11
1453147200,384.14
1453150800,383.24
1453154400,383.23
1453158000,384.28
1453161600,385.01
1453165200,383.15
1453168800,384.12
1453172400,382.79
1453176000,382.38
1453179600,385.1
1453183200,384.68
1453186800,384.44
1453190400,384.59
1453194000,383.93
1453197600,384.32
1453201200,384.62
1453204800,383.97
1453208400,386.17
1453212000,385.25
1453215600,384.49
1453219200,381.63
1453222800,382.25
1453226400,379.09
1453230000,376.93
1453233600,379.45
1453237200,379.19
1453240800,378.87
1453244400,378.84
1453248000,374.72
1453251600,376.75
1453255200,377.09
1453258800,376.28
1453262400,381.1
1453266000,380.33
1453269600,379.45
1453273200,379.7
1453276800,379.55
1453280400,379.38
1453284000,378.11
1453287600,379.88
1453291200,380.14
1453294800,395.4
1453298400,401.23
1453302000,415.1
1453305600,407.25
1453309200,409.51
1453312800,407.72
1453316400,410.14
1453320000,408.54
1453323600,409.45
1453327200,407.39
1453330800,414
1453334400,418.25
1453338000,421.63
1453341600,418.62
1453345200,419.53
1453348800,417.97
1453352400,415.17
1453356000,416.37
1453359600,413.91
1453363200,417.24
1453366800,417.29
1453370400,419.27
1453374000,416.33
1453377600,414.41
1453381200,414.57
1453384800,414.44
1453388400,413.15
1453392000,409.84
1453395600,408.37
1453399200,407.33
1453402800,407.83
1453406400,408.47
1453410000,407.37
1453413600,407.14
1453417200,410.2
1453420800,408.39
1453424400,408.45
1453428000,409.09
1453431600,404.01
1453435200,402.73
1453438800,396.33
1453442400,397.7
1453446000,397.68
1453449600,399.68
1453453200,397.11
1453456800,397.91
1453460400,395.11
1453464000,393.82
1453467600,395.54
1453471200,395.56
1453474800,395.05
1453478400,387.77
1453482000,383.01
1453485600,383.76
1453489200,383.67
1453492800,377.8
1453496400,378.42
1453500000,378.75
1453503600,382.14
1453507200,384.87
1453510800,388.06
1453514400,388.59
1453518000,388.02
1453521600,392.6
1453525200,394.34
1453528800,390.92
1453532400,388.69
1453536000,388.09
1453539600,389.6
1453543200,390.7
1453546800,390.62
1453550400,390.65
1453554000,384.61
1453557600,385.26
1453561200,384.52
1453564800,391.26
1453568400,391.99
1453572000,389.13
1453575600,389.61
1453579200,389.54
1453582800,390.52
1453586400,389.9
1453590000,388.55
1453593600,386.58
1453597200,388.93
1453600800,389.61
1453604400,388.95
1453608000,388.22
1453611600,390.51
1453615200,389.55
1453618800,388.7
1453622400,388.44
1453626000,390.17
1453629600,399.56
1453633200,400.54
1453636800,399.62
1453640400,398.25
1453644000,397.96
1453647600,400.83
1453651200,402.04
1453654800,401.16
1453658400,402.53
1453662000,401.91
1453665600,402.21
1453669200,401.69
1453672800,401.36
1453676400,402.29
1453680000,398.72
1453683600,396.77
1453687200,397.57
1453690800,398.27
1453694400,398.58
1453698000,397.38
1453701600,397.23
1453705200,399.56
1453708800,399.88
1453712400,399.19
1453716000,399.82
1453719600,399.15
1453723200,398.04
1453726800,398.9
1453730400,399.5
1453734000,398.64
1453737600,390.27
1453741200,390.25
1453744800,388.22
1453748400,390.75
1453752000,389.76
1453755600,391.82
1453759200,391.69
1453762800,392.75
1453766400,391.64
1453770000,393.23
1453773600,392.31
1453777200,391.76
1453780800,391
1453784400,390.69
1453788000,391.25
1453791600,393.07
1453795200,392.03
1453798800,392.33
1453802400,397.22
1453806000,394.68
1453809600,393.9
1453813200,395.33
1453816800,394.57
1453820400,391.33
1453824000,393.06
1453827600,393.3
1453831200,392.53
1453834800,393.2
1453838400,393.02
1453842000,393.55
1453845600,392.99
1453849200,389.67
1453852800,390.93
1453856400,391.69
1453860000,392.61
1453863600,392.54
1453867200,392.55
1453870800,395.17
1453874400,395.67
1453878000,395.27
1453881600,394.28
1453885200,395.02
1453888800,394.61
1453892400,394.8
1453896000,394.31
1453899600,393.97
1453903200,394.77
1453906800,394.41
1453910400,394.62
1453914000,394.51
1453917600,393.88
1453921200,394.08
1453924800,395.32
1453928400,394.79
1453932000,393.99
1453935600,395.08
1453939200,394.71
1453942800,394.14
1453946400,393.57
1453950000,381.57
1453953600,380.48
1453957200,380.92
1453960800,382.21
1453964400,381.39
1453968000,382.59
1453971600,383.33
1453975200,382.95
1453978800,383.36
1453982400,382.43
1453986000,382.99
1453989600,383.26
1453993200,383.62
1453996800,382.98
1454000400,382.95
1454004000,381.54
1454007600,383.11
1454011200,382.72
1454014800,382.56
1454018400,381.96
1454022000,379.87
1454025600,375.99
1454029200,368.02
1454032800,369.46
1454036400,368.48
1454040000,371.24
1454043600,370.51
1454047200,373.52
1454050800,376.09
1454054400,374.65
1454058000,374.48
1454061600,381.64
1454065200,383.24
1454068800,382.95
1454072400,380.56
1454076000,380.71
1454079600,379.68
1454083200,380.04
1454086800,378.86
1454090400,378.71
1454094000,378.4
1454097600,376.49
1454101200,375.52
1454104800,374.64
1454108400,380.12
1454112000,379.85
1454115600,379.72
1454119200,379.07
1454122800,378.38
1454126400,377.82
1454130000,379.34
1454133600,380.37
1454137200,380.22
1454140800,379.89
1454144400,379.85
1454148000,378.47
1454151600,378.64
1454155200,377.43
1454158800,377.59
1454162400,379.19
1454166000,378.26
1454169600,377.67
1454173200,376.91
1454176800,378.11
1454180400,376.87
1454184000,377.43
1454187600,377.64
1454191200,377.53
1454194800,377.85
1454198400,377.93
1454202000,376.81
1454205600,378.46
1454209200,378.75
1454212800,379.62
1454216400,380.51
1454220000,379.31
1454223600,379.75
1454227200,379.6
1454230800,378.88
1454234400,377.57
1454238000,378.77
1454241600,378.86
1454245200,377.95
1454248800,377.28
1454252400,378.39
1454256000,378.21
1454259600,377.97
1454263200,378.18
1454266800,377.46
1454270400,377.12
1454274000,378.46
1454277600,378.08
1454281200,369.67
1454284800,369.27
1454288400,367.79
1454292000,369.1
1454295600,373.51
1454299200,374.81
1454302800,374.33
1454306400,375.17
1454310000,375.75
1454313600,375.29
1454317200,375.51
1454320800,374.03
1454324400,377.49
1454328000,376.05
1454331600,376.47
1454335200,375.37
1454338800,374.95
1454342400,375.94
1454346000,373.85
1454349600,374.11
1454353200,370.84
1454356800,371.67
1454360400,370.84
1454364000,371.74
1454367600,371.71
1454371200,373.95
1454374800,372.74
1454378400,372.94
1454382000,373.65
1454385600,373.25
1454389200,374.28
1454392800,374.8
1454396400,375.18
1454400000,376.29
1454403600,375.67
1454407200,374.24
1454410800,373.8
1454414400,374.5
1454418000,373.93
1454418000,373.93
1454421600,374.78
1454425200,374.65
1454428800,374.56
1454432400,375.37
1454436000,374.31
1454439600,373.93
1454443200,374.41
1454446800,374.24
1454450400,374.38
1454454000,373.58
1454457600,373.87
1454461200,372.99
1454464800,373.63
1454468400,372.93
1454472000,373.98
1454475600,374.1
1454479200,374.01
1454482800,374.33
1454486400,375.25
1454490000,374.87
1454493600,375.07
1454497200,373.88
1454500800,372.32
1454504400,373.2
1454508000,372.43
1454511600,371.38
1454515200,371.28
1454518800,369.3
1454522400,369.5
1454526000,370.95
1454529600,370.12
1454533200,369.75
1454536800,367.88
1454540400,367.98
1454544000,369.38
1454547600,371.66
1454551200,371.36
1454554800,371.03
1454558400,370.8
1454562000,371.93
1454565600,372.77
1454569200,372.89
1454572800,373.32
1454576400,373.25
1454580000,373.62
1454583600,373.61
1454587200,373.27
1454590800,373.96
1454594400,384.09
1454598000,383.93
1454601600,384.53
1454605200,386.19
1454608800,385.03
1454612400,383.86
1454616000,386.58
1454619600,387.09
1454623200,387.58
1454626800,390.59
1454630400,388.4
1454634000,387.93
1454637600,387.91
1454641200,386.41
1454644800,387.32
1454648400,387.25
1454652000,387.11
1454655600,385.76
1454659200,387.18
1454662800,387.86
1454666400,387.5
1454670000,389.22
1454673600,389.36
1454677200,389.23
1454680800,388.34
1454684400,388.06
1454688000,389.61
1454691600,387.16
1454695200,386.64
1454698800,386.36
1454702400,386.17
1454706000,385.37
1454709600,386.29
1454713200,386.18
1454716800,384.01
1454720400,380.18
1454724000,381.4
1454727600,381.54
1454731200,380.57
1454734800,375.88
1454738400,377.64
1454742000,375.97
1454745600,378.11
1454749200,378.94
1454752800,378.65
1454756400,377.61
1454760000,378.67
1454763600,378.2
1454767200,378.56
1454770800,377.59
1454774400,378.14
1454778000,374.97
1454781600,376.04
1454785200,376.07
1454788800,376.01
1454792400,376.35
1454796000,376.01
1454799600,376.62
1454803200,378.31
1454806800,376.1
1454810400,376.87
1454814000,378.06
1454817600,377.65
1454821200,378.41
1454824800,378.23
1454828400,378.35
1454832000,377.97
1454835600,379.2
1454839200,378.17
1454842800,379.29
1454846400,380.63
1454850000,381.18
1454853600,381.13
1454857200,379.1
1454860800,378.5
1454864400,378.34
1454868000,377.27
1454871600,377.21
1454875200,378.67
1454878800,376.19
1454882400,377.39
1454886000,377.87
1454889600,377.72
1454893200,378.23
1454896800,379.02
1454900400,379.23
1454904000,379.64
1454907600,379.28
1454911200,380.54
1454914800,380.77
1454918400,379.76
1454922000,378.18
1454925600,378.86
1454929200,378.99
1454932800,378.38
1454936400,376.1
1454940000,376.41
1454943600,376.05
1454947200,375.98
1454950800,375.22
1454954400,375.96
1454958000,373.42
1454961600,373.61
1454965200,373.98
1454968800,374.23
1454972400,372.24
1454976000,372.19
1454979600,372.55
1454983200,373.69
1454986800,373.54
1454990400,372.95
1454994000,373
1454997600,373.63
1455001200,373.16
1455004800,373.18
1455008400,373.57
1455012000,374.21
1455015600,374.9
1455019200,374.85
1455022800,376.15
1455026400,376.83
1455030000,375.63
1455033600,374.88
1455037200,374.97
1455040800,375.95
1455044400,375.07
1455048000,374.79
1455051600,374.31
1455055200,375
1455058800,375.4
1455062400,374.65
1455066000,373.98
1455069600,374.95
1455073200,374.93
1455076800,377.29
1455080400,377.03
1455084000,377.62
1455087600,377.63
1455091200,378.28
1455094800,378.39
1455098400,377.65
1455102000,377.71
1455105600,377.49
1455109200,380.97
1455112800,384.39
1455116400,382.52
1455120000,383.18
1455123600,380.71
1455127200,381.5
1455130800,380.4
1455134400,380.72
1455138000,382.07
1455141600,381.47
1455145200,381.02
1455148800,380.65
1455152400,380.95
1455156000,382.31
1455159600,379.77
1455163200,380.22
1455166800,379.42
1455170400,380.61
1455174000,379.89
1455177600,379.67
1455181200,379.31
1455184800,380.14
1455188400,381.67
1455192000,381.3
1455195600,381.2
1455199200,381.09
1455202800,379.58
1455206400,378.48
1455210000,379.28
1455213600,378.92
1455217200,376.66
1455220800,376.89
1455224400,378.36
1455228000,377.73
1455231600,379.23
1455235200,379.93
1455238800,379.99
1455242400,380.83
1455246000,380.46
1455249600,382.33
1455253200,381.92
1455256800,382.12
1455260400,382.39
1455264000,382.54
1455267600,383.39
1455271200,383.37
1455274800,383.36
1455278400,382.8
1455282000,385.34
1455285600,384.49
1455289200,384.99
1455292800,383.11
1455296400,383.82
1455300000,383.81
1455303600,384.28
1455307200,382.65
1455310800,383.69
1455314400,383.71
1455318000,383.45
1455321600,384.68
1455325200,386.3
1455328800,386.02
1455332400,387.31
1455336000,390.6
1455339600,390.39
1455343200,389.55
1455346800,389.23
1455350400,388.42
1455354000,389.67
1455357600,389.65
1455361200,390.24
1455364800,390.66
1455368400,389.68
1455372000,389.44
1455375600,390.28
1455379200,389.19
1455382800,389.38
1455386400,389.56
1455390000,389.97
1455393600,390.31
1455397200,390.7
1455400800,389.97
1455404400,390.02
1455408000,394.27
1455411600,396.59
1455415200,397.6
1455418800,396.22
1455422400,397.27
1455426000,396.04
1455429600,396.8
1455433200,398.2
1455436800,399.59
1455440400,399.87
1455444000,400.85
1455447600,399.38
1455451200,398.91
1455454800,397.3
1455458400,400.24
1455462000,402.05
1455465600,401.58
1455469200,401.6
1455472800,402.03
1455476400,401.34
1455480000,400.85
1455483600,401.93
1455487200,404.35
1455490800,405.9
1455494400,410.1
1455498000,405.69
1455501600,407.59
1455505200,407.74
1455508800,408.14
1455512400,406.25
1455516000,408.91
1455519600,408.88
1455523200,405.68
1455526800,407.06
1455530400,405.26
1455534000,401.66
1455537600,406.61
1455541200,407.4
1455544800,405.3
1455548400,404.83
1455552000,402.62
1455555600,403.15
1455559200,402.72
1455562800,401.02
1455566400,401.92
1455570000,398.83
1455573600,399.08
1455577200,400.46
1455580800,401.34
1455584400,401.47
1455588000,401.8
1455591600,402.65
1455595200,401.82
1455598800,403.62
1455602400,403.61
1455606000,403.31
1455609600,404.67
1455613200,403.58
1455616800,404.12
1455620400,404.31
1455624000,403.89
1455627600,403.87
1455631200,404.32
1455634800,407.13
1455638400,407.3
1455642000,407.87
1455645600,406.64
1455649200,407.52
1455652800,406.66
1455656400,406.46
1455660000,406.4
1455663600,406.19
1455667200,407.13
1455670800,407.09
1455674400,406.62
1455678000,407.17
1455681600,407.65
1455685200,408.12
1455688800,410.9
1455692400,412.38
1455696000,414.9
1455699600,414.99
1455703200,414.6
1455706800,413.35
1455710400,414.49
1455714000,418.88
1455717600,419.02
1455721200,419.12
1455724800,417.45
1455728400,418.49
1455732000,418.97
1455735600,419.35
1455739200,420.3
1455742800,419.15
1455746400,419.18
1455750000,417.51
1455753600,416.54
1455757200,418.5
1455760800,417.81
1455764400,419.94
1455768000,418.89
1455771600,419.54
1455775200,420.5
1455778800,420.58
1455782400,420.05
1455786000,422.38
1455789600,424.25
1455793200,423.79
1455796800,423.27
1455800400,422.36
1455804000,420.09
1455807600,420.45
1455811200,418.49
1455814800,420.11
1455818400,419.49
1455822000,419.43
1455825600,419.68
1455829200,420.75
1455832800,421.06
1455836400,420.99
1455840000,421.38
1455843600,421.81
1455847200,422.96
1455850800,423.33
1455854400,423.03
1455858000,423.42
1455861600,421.4
1455865200,417.17
1455868800,420.77
1455872400,420.27
1455876000,420.32
1455879600,419.7
1455883200,421.84
1455886800,421.47
1455890400,422.27
1455894000,421.26
1455897600,420.13
1455901200,419.14
1455904800,419.14
1455908400,418.93
1455912000,419.26
1455915600,419.69
1455919200,419.34
1455922800,420.25
1455926400,421.86
1455930000,422.16
1455933600,421.08
1455937200,421.95
1455940800,422.9
1455944400,422.98
1455948000,422.8
1455951600,424.59
1455955200,424.59
1455958800,425.65
1455962400,428.51
1455966000,429.81
1455969600,432.73
1455973200,431.74
1455976800,430.1
1455980400,430.11
1455984000,432.51
1455987600,436.37
1455991200,436.29
1455994800,440.56
1455998400,441.12
1456002000,438.38
1456005600,438.18
1456009200,439.52
1456012800,437.77
1456016400,436.99
1456020000,438.63
1456023600,438.2
1456027200,438.52
1456030800,438.89
1456034400,439.05
1456038000,443.05
1456041600,446.82
1456045200,445.68
1456048800,445.9
1456052400,445.9
1456056000,439.29
1456059600,433.56
1456063200,430.29
1456066800,430.66
1456070400,432.31
1456074000,434.11
1456077600,433.41
1456081200,433.1
1456084800,437.71
1456088400,439.31
1456092000,438.13
1456095600,437.62
1456099200,436.24
1456102800,435
1456106400,433.01
1456110000,436.26
1456113600,435.88
1456117200,435.39
1456120800,435.19
1456124400,435.68
1456128000,436.48
1456131600,435.01
1456135200,435.3
1456138800,435.73
1456142400,436.69
1456146000,436.46
1456149600,437.25
1456153200,438.39
1456156800,438.1
1456160400,438.16
1456164000,438.96
1456167600,438.15
1456171200,438.76
1456174800,438.97
1456178400,436.38
1456182000,437.56
1456185600,437.69
1456189200,439.41
1456192800,439.6
1456196400,440.43
1456200000,438.81
1456203600,439.05
1456207200,436.91
1456210800,435.58
1456214400,422.95
1456218000,421.73
1456221600,424.23
1456225200,425.17
1456228800,421.89
1456232400,422.89
1456236000,422.72
1456239600,424.41
1456243200,420.69
1456246800,419.83
1456250400,418.76
1456254000,415.99
1456257600,419.85
1456261200,420.64
1456264800,419.96
1456268400,420.27
1456272000,423.09
1456275600,423.36
1456279200,423.16
1456282800,418.79
1456286400,420.26
1456290000,420.67
1456293600,414.32
1456297200,415.23
1456300800,416.1
1456304400,417.82
1456308000,418.17
1456311600,418.52
1456315200,418.36
1456318800,421.05
1456322400,421.07
1456326000,423.83
1456329600,423.33
1456333200,422.32
1456336800,422.69
1456340400,424.5
1456344000,423.27
1456347600,423.56
1456351200,423.69
1456354800,422.6
1456358400,426.03
1456362000,425.47
1456365600,425.75
1456369200,424.5
1456372800,421.05
1456376400,419.52
1456380000,420.02
1456383600,422.21
1456387200,423.18
1456390800,423.03
1456394400,422.94
1456398000,422.7
1456401600,422.64
1456405200,421.7
1456408800,422.68
1456412400,423.16
1456416000,421.89
1456419600,422.37
1456423200,421.67
1456426800,422.11
1456430400,422.27
1456434000,423.1
1456437600,422.92
1456441200,423.42
1456444800,421.63
1456448400,420.52
1456452000,421.27
1456455600,421.4
1456459200,420.77
1456462800,422.13
1456466400,422.68
1456470000,423.31
1456473600,424.34
1456477200,424.25
1456480800,424.95
1456484400,424.41
1456488000,425.44
1456491600,425.03
1456495200,424.37
1456498800,425.17
1456502400,424.25
1456506000,423.87
1456509600,423.64
1456513200,423.66
1456516800,422.99
1456520400,423.88
1456524000,426.3
1456527600,427.25
1456531200,432.35
1456534800,432.41
1456538400,432.52
1456542000,432.55
1456545600,431.52
1456549200,431.83
1456552800,432.7
1456556400,432.59
1456560000,432.13
1456563600,429.73
1456567200,430.08
1456570800,431.32
1456574400,431.2
1456578000,431.16
1456581600,430.91
1456585200,431.69
1456588800,430.54
1456592400,432.43
1456596000,432.2
1456599600,431.08
1456603200,430.38
1456606800,430.89
1456610400,431.43
1456614000,431.86
1456617600,431.42
1456621200,424.12
1456624800,423.67
1456628400,424.32
1456632000,424.88
1456635600,425.44
1456639200,425.11
1456642800,426.44
1456646400,426.37
1456650000,425.57
1456653600,424.85
1456657200,425.52
1456660800,426.7
1456664400,427.75
1456668000,430.87
1456671600,433.62
1456675200,433.5
1456678800,433.7
1456682400,433.22
1456686000,434.13
1456689600,434.18
1456693200,432.87
1456696800,431.63
1456700400,432.55
1456704000,431.16
1456707600,434.03
1456711200,437.39
1456714800,437.29
1456718400,436.95
1456722000,437.49
1456725600,436.59
1456729200,437.84
1456732800,437.31
1456736400,435.44
1456740000,436.64
1456743600,440.61
1456747200,436.34
1456750800,436.71
1456754400,437.38
1456758000,438.29
1456761600,437.28
1456765200,436.95
1456768800,435.69
1456772400,435.59
1456776000,435.95
1456779600,434.74
1456783200,435.03
1456786800,436.14
1456790400,437.12
1456794000,437.02
1456797600,435.36
1456801200,436.52
1456804800,435.43
1456808400,436.19
1456812000,435.66
1456815600,435.53
1456819200,431.69
1456822800,434.76
1456826400,433.99
1456830000,435.44
1456833600,436.24
1456837200,435.28
1456840800,435.62
1456844400,432.71
1456848000,432.9
1456851600,433.22
1456855200,432.68
1456858800,433.17
1456862400,431.78
1456866000,431.96
1456869600,433.3
1456873200,433.06
1456876800,433.87
1456880400,433.94
1456884000,434.68
1456887600,435.26
1456891200,434.24
1456894800,434.6
1456898400,433.5
1456902000,434.14
1456905600,432.74
1456909200,433.45
1456912800,433.28
1456916400,433.33
1456920000,431.34
1456923600,432.16
1456927200,430.2
1456930800,430.88
1456934400,430.26
1456938000,429.34
1456941600,430.35
1456945200,429.94
1456948800,429.83
1456952400,428.88
1456956000,425.95
1456959600,425.06
1456963200,419.69
1456966800,420.01
1456970400,421.82
1456974000,420.92
1456977600,416.85
1456981200,418.54
1456984800,418.35
1456988400,418.76
1456992000,421.47
1456995600,422.81
1456999200,421.84
1457002800,422.8
1457006400,421.48
1457010000,423.08
1457013600,422.8
1457017200,422.07
1457020800,420.13
1457024400,419.75
1457028000,420.28
1457031600,418.3
1457035200,416.46
1457038800,419.22
1457042400,420.28
1457046000,419.44
1457049600,420.24
1457053200,420.36
1457056800,421.66
1457060400,421.25
1457064000,422.29
1457067600,422.08
1457071200,422.28
1457074800,422.67
1457078400,422.49
1457082000,420.11
1457085600,419.39
1457089200,418.01
1457092800,419.85
1457096400,420.24
1457100000,422.13
1457103600,418.73
1457107200,419.51
1457110800,418.94
1457114400,417.29
1457118000,417.06
1457121600,414.63
1457125200,411.63
1457128800,412.4
1457132400,409.24
1457136000,407.32
1457139600,405.41
1457143200,403.38
1457146800,405.32
1457150400,408.62
1457154000,408.7
1457157600,407.18
1457161200,405.31
1457164800,405.36
1457168400,403.93
1457172000,405.29
1457175600,405.81
1457179200,401.7
1457182800,402.02
1457186400,400.95
1457190000,397.57
1457193600,393.62
1457197200,397.28
1457200800,399.62
1457204400,401.3
1457208000,399.98
1457211600,402.27
1457215200,402.42
1457218800,399.33
1457222400,397.38
1457226000,394.94
1457229600,395.4
1457233200,397.5
1457236800,400.41
1457240400,399.95
1457244000,400.69
1457247600,401.66
1457251200,402.39
1457254800,403.36
1457258400,406.93
1457262000,407.17
1457265600,406.66
1457269200,405.68
1457272800,407.23
1457276400,409.83
1457280000,411.34
1457283600,409.21
1457287200,408.95
1457290800,409.57
1457294400,408.29
1457298000,408.62
1457301600,408.8
1457305200,405.92
1457308800,402.99
1457312400,402.9
1457316000,405.39
1457319600,406.87
1457323200,408.35
1457326800,406.92
1457330400,406.93
1457334000,406.93
1457337600,407.44
1457341200,407.96
1457344800,407.27
1457348400,411.01
1457352000,410.7
1457355600,411.86
1457359200,411.49
1457362800,408.76
1457366400,411.1
1457370000,410.5
1457373600,412.23
1457377200,413.08
1457380800,412.96
1457384400,412.7
1457388000,413.05
1457391600,414.88
1457395200,413.69
1457398800,412.72
1457402400,413.66
1457406000,414.68
1457409600,414.62
1457413200,415.09
1457416800,414.75
1457420400,413.97
1457424000,413.42
1457427600,411.55
1457431200,412.31
1457434800,411.68
1457438400,411.48
1457442000,409.13
1457445600,410.32
1457449200,410.42
1457452800,411.8
1457456400,412.73
1457460000,412
1457463600,411.46
1457467200,411.43
1457470800,411.54
1457474400,412.25
1457478000,411.98
1457481600,410.76
1457485200,410.48
1457488800,410.44
1457492400,411.4
1457496000,411.22
1457499600,410.56
1457503200,412.22
1457506800,410.87
1457510400,410.56
1457514000,410.21
1457517600,411.51
1457521200,411.74
1457524800,411.08
1457528400,411
1457532000,411.9
1457535600,413.73
1457539200,412.91
1457542800,413.43
1457546400,413.59
1457550000,412.58
1457553600,411.58
1457557200,410.84
1457560800,411.39
1457564400,412.75
1457568000,412.27
1457571600,412.13
1457575200,412.13
1457578800,411.75
1457582400,411.49
1457586000,411.77
1457589600,412.06
1457593200,411.9
1457596800,412.05
1457600400,412.33
1457604000,411.91
1457607600,411.63
1457611200,412.58
1457614800,412.67
1457618400,414.91
1457622000,414.82
1457625600,414.76
1457629200,415.12
1457632800,415.34
1457636400,416.11
1457640000,414.74
1457643600,415.93
1457647200,415.23
1457650800,415.65
1457654400,415.71
1457658000,416.1
1457661600,416.33
1457665200,416.85
1457668800,417.8
1457672400,417.9
1457676000,419.53
1457679600,419.36
1457683200,419.89
1457686800,420.18
1457690400,421.46
1457694000,420.95
1457697600,420.4
1457701200,419.68
1457704800,419
1457708400,419.84
1457712000,420.01
1457715600,420.56
1457719200,420.1
1457722800,419.03
1457726400,419.32
1457730000,418.28
1457733600,419.54
1457737200,419.05
1457740800,419.51
1457744400,420.24
1457748000,417.65
1457751600,416.04
1457755200,415.82
1457758800,411.84
1457762400,414.35
1457766000,414.13
1457769600,414.44
1457773200,414.28
1457776800,414.43
1457780400,414.95
1457784000,413.1
1457787600,413.71
1457791200,412.89
1457794800,411.21
1457798400,408.64
1457802000,410.29
1457805600,409.59
1457809200,409.58
1457812800,409.93
1457816400,409.48
1457820000,410.17
1457823600,410.31
1457827200,411.4
1457830800,410.72
1457834400,410.97
1457838000,411.25
1457841600,411.29
1457845200,412.99
1457848800,412.47
1457852400,412.58
1457856000,412.73
1457859600,413.57
1457863200,413.25
1457866800,414.55
1457870400,413.91
1457874000,413.96
1457877600,412.01
1457881200,411.86
1457884800,412.28
1457888400,412.61
1457892000,412.91
1457895600,412.36
1457899200,412.15
1457902800,412.42
1457906400,413.12
1457910000,412.43
1457913600,412.28
1457917200,412.36
1457920800,412.47
1457924400,413.45
1457928000,414.6
1457931600,414.97
1457935200,415.03
1457938800,413.58
1457942400,413.39
1457946000,413.87
1457949600,413.77
1457953200,414.34
1457956800,413.84
1457960400,413.43
1457964000,415.73
1457967600,413.48
1457971200,413.09
1457974800,413.21
1457978400,413.09
1457982000,413.39
1457985600,413.43
1457989200,413.14
1457992800,414.1
1457996400,414.17
1458000000,414.77
1458003600,415.24
1458007200,415.63
1458010800,415.15
1458014400,416.18
1458018000,416.57
1458021600,415.61
1458025200,416.31
1458028800,415.41
1458032400,415.26
1458036000,415.14
1458039600,415.79
1458043200,415.89
1458046800,415.74
1458050400,415.13
1458054000,414.14
1458057600,414.07
1458061200,414.62
1458064800,415.11
1458068400,415.69
1458072000,415.38
1458075600,415.26
1458079200,415.24
1458082800,414.81
1458086400,415.44
1458090000,415.38
1458093600,414.6
1458097200,414.75
1458100800,414.35
1458104400,415
1458108000,414.97
1458111600,415.08
1458115200,414.38
1458118800,414.7
1458122400,414.87
1458126000,415.41
1458129600,415.03
1458133200,417.14
1458136800,415.14
1458140400,414.54
1458144000,415.17
1458147600,415.24
1458151200,415.51
1458154800,415.48
1458158400,417.44
1458162000,415.52
1458165600,415.94
1458169200,415.74
1458172800,416.02
1458176400,416.15
1458180000,416.21
1458183600,417.17
1458187200,417.41
1458190800,418.22
1458194400,416.87
1458198000,418.25
1458201600,417.67
1458205200,417.61
1458208800,417.99
1458212400,418.19
1458216000,417.79
1458219600,417.91
1458223200,419.81
1458226800,418.56
1458230400,418.77
1458234000,418.83
1458237600,418.6
1458241200,418.54
1458244800,418.02
1458248400,417.68
1458252000,418.11
1458255600,418.2
1458259200,418
1458262800,417.85
1458266400,416.09
1458270000,417.02
1458273600,417.73
1458277200,417.44
1458280800,414.78
1458284400,415.46
1458288000,415.42
1458291600,414.63
1458295200,414.97
1458298800,414.95
1458302400,414.44
1458306000,414.21
1458309600,413.38
1458313200,408.64
1458316800,408.69
1458320400,408.01
1458324000,406.78
1458327600,405.29
1458331200,406.17
1458334800,406.29
1458338400,407.34
1458342000,408.24
1458345600,408.38
1458349200,408
1458352800,407.69
1458356400,409.17
1458360000,408.11
1458363600,407.96
1458367200,409.23
1458370800,409.75
1458374400,408.68
1458378000,409.8
1458381600,408.81
1458385200,408.07
1458388800,408.38
1458392400,408.41
1458396000,407.55
1458399600,407.58
1458403200,406.8
1458406800,407.16
1458410400,403.97
1458414000,404.89
1458417600,405.58
1458421200,405.44
1458424800,406.56
1458428400,407.86
1458432000,407.83
