time,close,high,low,open,volumefrom,volumeto
1.4124996E+09,3.1079E+02,3.2275E+02,3.0362E+02,3.205E+02,3.48634E+03,1.09686317E+06
1.4125104E+09,3.1573E+02,3.2103E+02,3.0867E+02,3.1079E+02,3.19861E+03,1.0105743600000001E+06
1.4125212E+09,3.0231E+02,3.157E+02,2.9528E+02,3.1573E+02,4.25626E+03,1.30765597E+06
1.412532E+09,3.1165E+02,3.1997E+02,3.0126E+02,3.0231E+02,5.383110000000001E+03,1.66312142E+06
1.4125428E+09,3.2282E+02,3.2336E+02,3.0386E+02,3.1165E+02,4.70079E+03,1.4687254700000002E+06
1.4125536E+09,3.0663E+02,3.2558E+02,3.0343E+02,3.2282E+02,4.33366E+03,1.36065152E+06
1.4125644E+09,3.1032E+02,3.1355E+02,3.0565E+02,3.0663E+02,3.90738E+03,1.2127121400000001E+06
1.4125752E+09,3.2357E+02,3.2906E+02,3.091E+02,3.1032E+02,4.15646E+03,1.3269899700000002E+06
1.412586E+09,3.3074E+02,3.3623E+02,3.2354E+02,3.2357E+02,4.03E+03,1.32856803E+06
1.4125968E+09,3.3774E+02,3.3778E+02,3.2939E+02,3.3074E+02,3.8856000000000004E+03,1.2979846E+06
1.4126076E+09,3.439E+02,3.4772E+02,3.3442E+02,3.3774E+02,7.806299999999999E+03,2.67536859E+06
1.4126184E+09,3.3726E+02,3.4371E+02,3.3312E+02,3.439E+02,7.230959999999999E+03,2.4599859299999997E+06
1.4126292E+09,3.3134E+02,3.4198E+02,3.311E+02,3.3726E+02,5.8212E+03,1.9798289200000002E+06
1.41264E+09,3.3904E+02,3.4012E+02,3.3135E+02,3.3134E+02,4.91849E+03,1.6530301199999999E+06
1.4126508E+09,3.4075E+02,3.4615E+02,3.3886E+02,3.3904E+02,3.55632E+03,1.21968874E+06
1.4126616E+09,3.2644E+02,3.449E+02,3.2337E+02,3.4075E+02,5.3938E+03,1.79245653E+06
1.4126724E+09,3.2491E+02,3.3001E+02,3.2168E+02,3.2644E+02,3.17954E+03,1.0399563500000001E+06
1.4126832E+09,3.31E+02,3.3429E+02,3.2535E+02,3.2491E+02,3.4729799999999996E+03,1.1530571400000001E+06
1.412694E+09,3.3083E+02,3.3181E+02,3.2542E+02,3.31E+02,3.8174799999999996E+03,1.26854921E+06
1.4127048E+09,3.2936E+02,3.3182E+02,3.271E+02,3.3083E+02,3.46766E+03,1.1633929100000001E+06
1.4127156E+09,3.3169E+02,3.33E+02,3.2837E+02,3.2936E+02,2.36756E+03,7.8588751E+05
1.4127264E+09,3.3051E+02,3.3895E+02,3.2737E+02,3.3169E+02,2.57455E+03,8.634075800000001E+05
1.4127372E+09,3.302E+02,3.3417E+02,3.2541E+02,3.3051E+02,2.43325E+03,8.0404093E+05
1.412748E+09,3.3667E+02,3.3818E+02,3.2906E+02,3.302E+02,2.3174E+03,7.7257851E+05
1.4127588E+09,3.3864E+02,3.4217E+02,3.3351E+02,3.3667E+02,3.29149E+03,1.11448906E+06
1.4127696E+09,3.3817E+02,3.3985E+02,3.3426E+02,3.3864E+02,2.1454E+03,7.2564212E+05
1.4127804E+09,3.4088E+02,3.4573E+02,3.3792E+02,3.3817E+02,2.8443399999999997E+03,9.8662179E+05
1.4127912E+09,3.4487E+02,3.4623E+02,3.3927E+02,3.4088E+02,3.5926499999999996E+03,1.24598286E+06
1.412802E+09,3.5094E+02,3.5188E+02,3.4469E+02,3.4487E+02,2.5705E+03,9.0073689E+05
1.4128128E+09,3.5208E+02,3.5576E+02,3.4951E+02,3.5094E+02,3.15324E+03,1.12176925E+06
1.4128236E+09,3.5027E+02,3.5427E+02,3.4724E+02,3.5208E+02,2.52319E+03,8.8880393E+05
1.4128344E+09,3.5596E+02,3.5859E+02,3.49E+02,3.5027E+02,3.40749E+03,1.20722517E+06
1.4128452E+09,3.6375E+02,3.6637E+02,3.5568E+02,3.5596E+02,3.80269E+03,1.3785117E+06
1.412856E+09,3.7251E+02,3.7346E+02,3.6425E+02,3.6375E+02,4.3692300000000005E+03,1.61056191E+06
1.4128668E+09,3.7292E+02,3.8366E+02,3.7177E+02,3.7251E+02,5.7103E+03,2.16479335E+06
1.4128776E+09,3.7254E+02,3.7804E+02,3.7068E+02,3.7292E+02,4.79816E+03,1.80204197E+06
